"Protein.Group.","Protein.Accession..","Protein.Description","GN","PSM.","Total.Peptide.","Unique.Peptide.","X..Coverage","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SJPG0108668.001","sp|Q9NRJ4|TULP4_HUMAN","Tubby-related protein 4 OS=Homo sapiens OX=9606 GN=TULP4 PE=1 SV=2","TULP4",5,4,2,3.63,0.048354302904059,15.7288093208462,0.508377925850202,0.616289254205946,0.807717482703141,-6.40848058675754
"SJPG0103829.001","sp|O75896|TUSC2_HUMAN","Tumor suppressor candidate 2 OS=Homo sapiens OX=9606 GN=TUSC2 PE=1 SV=3","TUSC2",23,4,2,51.81,0.0357317839562512,18.806836192021,0.2433570212236,0.810001861459089,0.918412052359447,-6.50977608765888
"SJPG0110228.001","sp|Q5TAX3|TUT4_HUMAN","Terminal uridylyltransferase 4 OS=Homo sapiens OX=9606 GN=TUT4 PE=1 SV=3","TUT4",3,3,0,2.07,0.0257816036002758,16.9943883155376,0.207586620900445,0.837476745403759,0.931768271659788,-6.51801869883249
"SJPG0108086.001","sp|Q5VYS8|TUT7_HUMAN","Terminal uridylyltransferase 7 OS=Homo sapiens OX=9606 GN=TUT7 PE=1 SV=1","TUT7",7,6,0,4.21,0.00517447304559937,16.4345669270299,0.0563988020825316,0.955537317919326,0.98194056434987,-6.53844001361785
"SJPG0101422.001","sp|Q12792|TWF1_HUMAN","Twinfilin-1 OS=Homo sapiens OX=9606 GN=TWF1 PE=1 SV=3","TWF1",57,16,0,37.14,-0.314256796792751,19.8056349162446,-2.36310345403716,0.0274579242045271,0.159410941215101,-3.99958994373962
"SJPG0101752.001","sp|Q6IBS0|TWF2_HUMAN","Twinfilin-2 OS=Homo sapiens OX=9606 GN=TWF2 PE=1 SV=2","TWF2",125,23,1,64.75,-0.087272701390642,20.422802752948,-0.762187427971609,0.454107906859883,0.695904382997718,-6.24647673541995
"SJPG0121734.001","sp|Q96RR1|PEO1_HUMAN","Twinkle protein, mitochondrial OS=Homo sapiens OX=9606 GN=TWNK PE=1 SV=1","TWNK",4,1,0,1.02,0.31404145547808,17.9888666820385,1.8455618543963,0.0785684277945916,0.278441904253373,-4.92138015313407
"SJPG0110201.001","sp|P42681|TXK_HUMAN","Tyrosine-protein kinase TXK OS=Homo sapiens OX=9606 GN=TXK PE=1 SV=3","TXK",1,1,1,2.09,0.0144895485580143,17.4963886682055,0.0634808429664963,0.949961505719129,0.980065874153275,-6.53800521604549
"SJPG0103770.001","sp|P40222|TXLNA_HUMAN","Alpha-taxilin OS=Homo sapiens OX=9606 GN=TXLNA PE=1 SV=3","TXLNA",3,3,3,5.31,-0.344801538640052,16.9218645370974,-3.65086635628847,0.001421953877328,0.029433010833164,-1.24171993520249
"SJPG0101708.001","sp|P10599|THIO_HUMAN","Thioredoxin OS=Homo sapiens OX=9606 GN=TXN PE=1 SV=3","TXN",25,5,0,40,0.0997425773755829,20.3541399069301,0.555945014415729,0.583904186622637,0.787909325092402,-6.38288822397621
"SJPG0104267.001","sp|O95881|TXD12_HUMAN","Thioredoxin domain-containing protein 12 OS=Homo sapiens OX=9606 GN=TXNDC12 PE=1 SV=1","TXNDC12",2,1,1,8.72,0.0501857584973564,16.4310113931648,0.283954959147377,0.779121645043385,0.901737048951441,-6.49884633731132
"SJPG0102767.001","sp|Q9BRA2|TXD17_HUMAN","Thioredoxin domain-containing protein 17 OS=Homo sapiens OX=9606 GN=TXNDC17 PE=1 SV=1","TXNDC17",14,5,2,44.71,-0.120096862045987,19.1758141590543,-1.01379680770188,0.321788899273754,0.581236543204245,-6.025884662218
"SJPG0103183.001","sp|Q8NBS9|TXND5_HUMAN","Thioredoxin domain-containing protein 5 OS=Homo sapiens OX=9606 GN=TXNDC5 PE=1 SV=2","TXNDC5",18,11,0,23.84,-0.373405445080998,18.150342161602,-2.49604162084208,0.0206142230088466,0.136796636314945,-3.74062093920196
"SJPG0105128.001","sp|O14530|TXND9_HUMAN","Thioredoxin domain-containing protein 9 OS=Homo sapiens OX=9606 GN=TXNDC9 PE=1 SV=2","TXNDC9",12,8,1,28.76,-0.132317506354607,18.1623495347577,-1.2344878791243,0.230149781862995,0.481476614351775,-5.78604894316321
"SJPG0109633.001","sp|Q9H3M7|TXNIP_HUMAN","Thioredoxin-interacting protein OS=Homo sapiens OX=9606 GN=TXNIP PE=1 SV=1","TXNIP",7,5,0,13.04,-0.284841315828203,17.5191593011711,-1.66157533195118,0.110898070540382,0.330541734035478,-5.21016096874723
"SJPG0102554.001","sp|O43396|TXNL1_HUMAN","Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3","TXNL1",36,14,0,51.21,-0.176406841847683,19.2785104067677,-1.13788391915187,0.267508212335429,0.523208536276079,-5.89617370000405
"SJPG0105409.001","sp|P83876|TXN4A_HUMAN","Thioredoxin-like protein 4A OS=Homo sapiens OX=9606 GN=TXNL4A PE=1 SV=1","TXNL4A",4,2,2,14.08,-0.057172225985493,16.8448749735057,-0.389652050424096,0.700570638734787,0.858624288907979,-6.46257427882389
"SJPG0107389.001","sp|Q9NX01|TXN4B_HUMAN","Thioredoxin-like protein 4B OS=Homo sapiens OX=9606 GN=TXNL4B PE=1 SV=1","TXNL4B",9,4,3,20.8,-0.401765039746788,17.7785851651845,-2.92649336613126,0.00785731724456434,0.0808191791674387,-2.85336570819922
"SJPG0103420.001","sp|Q16881|TRXR1_HUMAN","Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3","TXNRD1",58,20,0,35.13,-0.0458710291280617,19.5774556050098,-0.267082040861701,0.791913767605539,0.907055140904067,-6.50359189217045
"SJPG0106604.001","sp|Q9NNW7|TRXR2_HUMAN","Thioredoxin reductase 2, mitochondrial OS=Homo sapiens OX=9606 GN=TXNRD2 PE=1 SV=3","TXNRD2",124,21,0,60.5,-0.0400962638798354,21.663943981768,-0.19978772575152,0.843496592918339,0.934296231829735,-6.51964290489187
"SJPG0110254.001","sp|Q86VQ6|TRXR3_HUMAN","Thioredoxin reductase 3 OS=Homo sapiens OX=9606 GN=TXNRD3 PE=1 SV=4","TXNRD3",1,1,0,1.09,-0.092203559725057,17.3659429128782,-0.770540427991348,0.449241660306348,0.692504145669463,-6.24009423300031
"SJPG0107643.001","sp|P29597|TYK2_HUMAN","Non-receptor tyrosine-protein kinase TYK2 OS=Homo sapiens OX=9606 GN=TYK2 PE=1 SV=3","TYK2",31,18,6,16.18,0.0333948066529359,17.9912959333575,0.320784268725101,0.751425611667486,0.887121029193688,-6.4874868579664
"SJPG0105669.001","sp|Q06418|TYRO3_HUMAN","Tyrosine-protein kinase receptor TYRO3 OS=Homo sapiens OX=9606 GN=TYRO3 PE=1 SV=1","TYRO3",22,15,0,22.92,0.0216622023046753,18.3036772898073,0.28907076799357,0.775255546135551,0.899237739349567,-6.49735051253718
"SJPG0121751.001","tr|A0A126LAV0|A0A126LAV0_HUMAN","Pp100 OS=Homo sapiens OX=9606 GN=U11 PE=4 SV=1","U11",2,2,2,1.84,-0.479739516576601,18.2938220259923,-1.37991931027882,0.181586777539291,0.426478938056695,-5.60576291881556
"SJPG0121760.001","tr|A0A126LAW6|A0A126LAW6_HUMAN","Glycoprotein OS=Homo sapiens OX=9606 GN=U20 PE=4 SV=1","U20",1,1,1,2.14,0.0344607079304353,18.0648487651764,0.135241032421268,0.893661008342975,0.955316675092044,-6.53070460633053
"SJPG0121768.001","tr|A0A126LAW8|A0A126LAW8_HUMAN","Pp41 transactivator OS=Homo sapiens OX=9606 GN=U27 PE=4 SV=1","U27",1,1,1,2.3,0.0744011201721833,15.2701853758522,0.706750681306549,0.487200010570444,0.720680916868423,-6.28716024596053
"SJPG0105072.001","sp|Q01081|U2AF1_HUMAN","Splicing factor U2AF 35 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF1 PE=1 SV=3","U2AF1",38,10,0,39.17,0.472221814025445,20.7430168881363,3.31645025162322,0.00316153506534059,0.0491310067583639,-1.99970994795361
"SJPG0104859.001","sp|P26368|U2AF2_HUMAN","Splicing factor U2AF 65 kDa subunit OS=Homo sapiens OX=9606 GN=U2AF2 PE=1 SV=4","U2AF2",30,9,0,25.26,0.133944887124819,20.3510778444048,0.839796152194437,0.410129208631227,0.661042200826573,-6.18465357704378
"SJPG0103430.001","sp|O15042|SR140_HUMAN","U2 snRNP-associated SURP motif-containing protein OS=Homo sapiens OX=9606 GN=U2SURP PE=1 SV=2","U2SURP",78,31,0,30.51,0.566469423646971,19.7595640151207,6.01694695187012,4.84521319261573e-06,0.000749259195394337,4.23891744208487
"SJPG0121774.001","tr|A0A126LAX2|A0A126LAX2_HUMAN","Large tegument protein OS=Homo sapiens OX=9606 GN=U31 PE=3 SV=1","U31",1,1,1,0.39,-0.12040074441548,18.2151684619032,-0.790289025462919,0.437863237994718,0.682685955077422,-6.22474298036884
"SJPG0121779.001","tr|A0A126LAY2|A0A126LAY2_HUMAN","U36 OS=Homo sapiens OX=9606 GN=U36 PE=4 SV=1","U36",5,1,1,1.65,0.445039228113416,19.6458418976868,3.02990201814093,0.00618952275568092,0.0717313076490628,-2.63090375510844
"SJPG0121781.001","tr|A0A0A0YLX2|A0A0A0YLX2_HUMAN","DNA polymerase OS=Homo sapiens OX=9606 GN=U38 PE=3 SV=1","U38",1,1,0,0.79,-0.438837366094347,16.5933644592844,-1.98537501748669,0.0598111830753183,0.244423286757944,-4.68735688702258
"SJPG0121798.001","tr|A0A126LB01|A0A126LB01_HUMAN","Protease/assembly protein OS=Homo sapiens OX=9606 GN=U53 PE=3 SV=1","U53",1,1,0,1.89,0.305507336092184,16.0373011021841,2.28187406760455,0.0326152481880047,0.175883318715884,-4.15376603889622
"SJPG0121805.001","tr|A0A126LB02|A0A126LB02_HUMAN","U59 OS=Homo sapiens OX=9606 GN=U59 PE=4 SV=1","U59",1,1,1,5.14,0.602010815540293,16.3998170332299,2.57054189465477,0.0175104975896657,0.124863934087721,-3.59211305494238
"SJPG0106886.001","sp|Q9BZF9|UACA_HUMAN","Uveal autoantigen with coiled-coil domains and ankyrin repeats OS=Homo sapiens OX=9606 GN=UACA PE=1 SV=2","UACA",124,53,0,38.77,-0.278085041420521,18.5687146781592,-2.50412307921929,0.0202542547767958,0.135148188391313,-3.72462493739712
"SJPG0104462.001","sp|Q16222|UAP1_HUMAN","UDP-N-acetylhexosamine pyrophosphorylase OS=Homo sapiens OX=9606 GN=UAP1 PE=1 SV=3","UAP1",3,1,0,2.49,-0.296142195630274,16.7367535054136,-1.45609753700354,0.159603157807234,0.396204574312012,-5.50463385407172
"SJPG0104125.001","sp|Q3KQV9|UAP1L_HUMAN","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 OS=Homo sapiens OX=9606 GN=UAP1L1 PE=1 SV=2","UAP1L1",28,15,5,28.99,-0.370564230755743,18.4909553356172,-1.80987803815708,0.0841095501456813,0.287257377474434,-4.97914274098478
"SJPG0101282.001","sp|P22314|UBA1_HUMAN","Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens OX=9606 GN=UBA1 PE=1 SV=3","UBA1",583,62,0,66.16,-0.039978293825385,23.3991226426939,-0.206753422571731,0.838119399887953,0.932128430924517,-6.51819517699133
"SJPG0103695.001","sp|Q9UBT2|SAE2_HUMAN","SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2","UBA2",128,28,0,51.72,0.340417227890821,19.8663150312032,2.42879179201637,0.0238491402234306,0.147081228368523,-3.87262412127585
"SJPG0103896.001","sp|Q8TBC4|UBA3_HUMAN","NEDD8-activating enzyme E1 catalytic subunit OS=Homo sapiens OX=9606 GN=UBA3 PE=1 SV=2","UBA3",30,17,0,51.83,-0.0436397906708095,18.4678642101791,-0.298761973812906,0.767948141026296,0.895508282013537,-6.49444423823642
"SJPG0102613.001","sp|Q9GZZ9|UBA5_HUMAN","Ubiquitin-like modifier-activating enzyme 5 OS=Homo sapiens OX=9606 GN=UBA5 PE=1 SV=1","UBA5",43,13,1,42.82,-0.0424461048532834,20.1976551535323,-0.295695431891284,0.770258039070477,0.895974384661517,-6.49537413658439
"SJPG0102467.001","sp|A0AVT1|UBA6_HUMAN","Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens OX=9606 GN=UBA6 PE=1 SV=1","UBA6",213,54,2,58.36,-0.11588196564243,20.3561472197981,-1.18291803192099,0.24956941603876,0.503645815662179,-5.84581479689509
"SJPG0107441.001","sp|P41226|UBA7_HUMAN","Ubiquitin-like modifier-activating enzyme 7 OS=Homo sapiens OX=9606 GN=UBA7 PE=1 SV=2","UBA7",6,5,0,7.02,-0.0321644920586657,16.0479903974012,-0.319416286348807,0.752448508970192,0.887237039399789,-6.4879333121554
"SJPG0104017.001","sp|Q9BSL1|UBAC1_HUMAN","Ubiquitin-associated domain-containing protein 1 OS=Homo sapiens OX=9606 GN=UBAC1 PE=1 SV=1","UBAC1",16,8,8,25.18,-0.085604121917374,18.3151532613068,-0.682454172121935,0.502132441261944,0.731722802336137,-6.30406739197473
"SJPG0105315.001","sp|Q8NBM4|UBAC2_HUMAN","Ubiquitin-associated domain-containing protein 2 OS=Homo sapiens OX=9606 GN=UBAC2 PE=1 SV=1","UBAC2",4,4,0,13.08,0.0228429108952355,16.5222700264881,0.302721529662975,0.764968834730094,0.893697977678521,-6.49322946979777
"SJPG0105478.001","sp|Q9NZ09|UBAP1_HUMAN","Ubiquitin-associated protein 1 OS=Homo sapiens OX=9606 GN=UBAP1 PE=1 SV=1","UBAP1",17,9,0,21.51,0.220901579987295,18.1040659680122,2.61079178466684,0.0160214729885463,0.119645287667206,-3.51092783827787
"SJPG0101974.001","sp|Q14157|UBP2L_HUMAN","Ubiquitin-associated protein 2-like OS=Homo sapiens OX=9606 GN=UBAP2L PE=1 SV=2","UBAP2L",69,19,0,25.39,0.181948802267033,20.3165357825114,1.42447189772033,0.168454220406181,0.407964541334648,-5.54716325867498
"SJPG0106143.001","sp|Q8TF42|UBS3B_HUMAN","Ubiquitin-associated and SH3 domain-containing protein B OS=Homo sapiens OX=9606 GN=UBASH3B PE=1 SV=2","UBASH3B",32,18,18,29.43,0.170699672031606,18.850159683523,1.2889624972039,0.210907935646386,0.462449230577268,-5.72052411817698
"SJPG0104521.001","sp|P0CG47|UBB_HUMAN","Polyubiquitin-B OS=Homo sapiens OX=9606 GN=UBB PE=1 SV=1","UBB",371,22,0,97.81,-0.054097177913718,27.3471255758376,-0.188831846447939,0.851969737253957,0.937533988776596,-6.5218199209654
"SJPG0121837.001","sp|P63146|UBE2B_HUMAN","Ubiquitin-conjugating enzyme E2 B OS=Homo sapiens OX=9606 GN=UBE2B PE=1 SV=1","UBE2B",2,1,0,11.18,-0.0288591292293763,15.8325999698169,-0.266097782749541,0.792661871344976,0.907728211566169,-6.50385980785899
"SJPG0103250.001","sp|P51668|UB2D1_HUMAN","Ubiquitin-conjugating enzyme E2 D1 OS=Homo sapiens OX=9606 GN=UBE2D1 PE=1 SV=1","UBE2D1",17,3,0,24.49,-0.0823197705419574,19.2262124333694,-1.03607202916177,0.311513711447253,0.570486120433387,-6.00359227358906
"SJPG0103154.001","sp|P62837|UB2D2_HUMAN","Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens OX=9606 GN=UBE2D2 PE=1 SV=1","UBE2D2",19,4,1,40.81,-0.138776907492407,20.2902897931415,-1.57282535637069,0.13014661521736,0.357157952608829,-5.34112941593506
"SJPG0105654.001","sp|P61077|UB2D3_HUMAN","Ubiquitin-conjugating enzyme E2 D3 OS=Homo sapiens OX=9606 GN=UBE2D3 PE=1 SV=1","UBE2D3",21,4,0,40.81,-0.132401598695207,20.438168371989,-1.44141993612972,0.163663111258185,0.402157930626617,-5.52446744563233
"SJPG0105457.001","sp|P51965|UB2E1_HUMAN","Ubiquitin-conjugating enzyme E2 E1 OS=Homo sapiens OX=9606 GN=UBE2E1 PE=1 SV=1","UBE2E1",8,4,0,22.8,-0.0336499925355866,17.5896199757528,-0.204507917002993,0.839851955714837,0.932760097092683,-6.51866727323738
"SJPG0102189.001","sp|Q96LR5|UB2E2_HUMAN","Ubiquitin-conjugating enzyme E2 E2 OS=Homo sapiens OX=9606 GN=UBE2E2 PE=1 SV=1","UBE2E2",6,3,0,18.41,-0.0561254706345977,17.5787666090351,-0.346378102088316,0.732376065371292,0.875846905861927,-6.47878592439834
"SJPG0104385.001","sp|Q969M7|UBE2F_HUMAN","NEDD8-conjugating enzyme UBE2F OS=Homo sapiens OX=9606 GN=UBE2F PE=1 SV=1","UBE2F",12,6,0,35.13,-0.143449972894874,17.621880861991,-1.54828692469606,0.135934364104835,0.365677861296574,-5.37633997278524
"SJPG0104398.001","sp|P62253|UB2G1_HUMAN","Ubiquitin-conjugating enzyme E2 G1 OS=Homo sapiens OX=9606 GN=UBE2G1 PE=1 SV=3","UBE2G1",3,2,1,11.18,0.539034890695106,16.7624035660916,1.87020726098917,0.0749293559751107,0.270682595048384,-4.88100973992719
"SJPG0103868.001","sp|P60604|UB2G2_HUMAN","Ubiquitin-conjugating enzyme E2 G2 OS=Homo sapiens OX=9606 GN=UBE2G2 PE=1 SV=1","UBE2G2",4,3,0,18.79,-0.0553442304201379,16.0184878194758,-0.525685162435985,0.604408309557582,0.801004472967827,-6.39942673736839
"SJPG0102114.001","sp|P62256|UBE2H_HUMAN","Ubiquitin-conjugating enzyme E2 H OS=Homo sapiens OX=9606 GN=UBE2H PE=1 SV=1","UBE2H",15,6,0,32.24,-0.195122407803549,17.9610466643984,-1.60496408622524,0.122877133075048,0.348343573041406,-5.29435184462715
"SJPG0100205.001","sp|P63279|UBC9_HUMAN","SUMO-conjugating enzyme UBC9 OS=Homo sapiens OX=9606 GN=UBE2I PE=1 SV=1","UBE2I",8,4,0,25.31,0.0593229046830999,17.4383461442574,0.585798613501207,0.564020822425948,0.776401177450138,-6.36569144823764
"SJPG0101466.001","sp|P61086|UBE2K_HUMAN","Ubiquitin-conjugating enzyme E2 K OS=Homo sapiens OX=9606 GN=UBE2K PE=1 SV=3","UBE2K",19,7,0,56.5,-0.222706215697642,17.9101545766013,-1.54803699929785,0.135994389615676,0.365742579849496,-5.37669632697608
"SJPG0101330.001","sp|P68036|UB2L3_HUMAN","Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens OX=9606 GN=UBE2L3 PE=1 SV=1","UBE2L3",20,7,0,51.94,-0.0129644704781668,19.4930845668458,-0.0699075359010602,0.944903920405382,0.977817714899381,-6.53756620903566
"SJPG0103155.001","sp|O14933|UB2L6_HUMAN","Ubiquitin/ISG15-conjugating enzyme E2 L6 OS=Homo sapiens OX=9606 GN=UBE2L6 PE=1 SV=4","UBE2L6",6,4,1,18.95,-0.223216764470408,18.1075760103601,-2.00020791793262,0.0580748302489441,0.240707351074107,-4.66183273772463
"SJPG0100357.001","sp|P61081|UBC12_HUMAN","NEDD8-conjugating enzyme Ubc12 OS=Homo sapiens OX=9606 GN=UBE2M PE=1 SV=1","UBE2M",36,10,0,54.64,-0.141194547678971,21.2225182822579,-0.906835125961683,0.37439900747768,0.628761203540642,-6.12674609449092
"SJPG0101882.001","sp|P61088|UBE2N_HUMAN","Ubiquitin-conjugating enzyme E2 N OS=Homo sapiens OX=9606 GN=UBE2N PE=1 SV=1","UBE2N",59,11,1,76.31,-0.244572213536223,20.723847892199,-1.52718861426681,0.141079190260751,0.371183979588071,-5.40626079615033
"SJPG0102698.001","sp|Q9C0C9|UBE2O_HUMAN","(E3-independent) E2 ubiquitin-conjugating enzyme OS=Homo sapiens OX=9606 GN=UBE2O PE=1 SV=3","UBE2O",62,35,33,31.66,-0.0857646864023813,18.9928771406246,-0.627219899155029,0.537022994355109,0.757632707375741,-6.34039091374704
"SJPG0101652.001","sp|Q7Z7E8|UB2Q1_HUMAN","Ubiquitin-conjugating enzyme E2 Q1 OS=Homo sapiens OX=9606 GN=UBE2Q1 PE=1 SV=1","UBE2Q1",47,12,5,31.04,0.0805518425375205,19.4545120328042,0.616924122052013,0.543668281345035,0.762602180254163,-6.3468354923087
"SJPG0106269.001","sp|Q8WVN8|UB2Q2_HUMAN","Ubiquitin-conjugating enzyme E2 Q2 OS=Homo sapiens OX=9606 GN=UBE2Q2 PE=1 SV=1","UBE2Q2",14,3,0,6.93,0.0647542623508173,18.6032132426389,0.514285695849822,0.612221399291706,0.805203757599429,-6.40542331651583
"SJPG0101510.001","sp|Q712K3|UB2R2_HUMAN","Ubiquitin-conjugating enzyme E2 R2 OS=Homo sapiens OX=9606 GN=UBE2R2 PE=1 SV=1","UBE2R2",9,4,3,14.29,-0.0836707077440586,17.4244283275339,-0.627234974216917,0.537013296451502,0.757632707375741,-6.34038140220676
"SJPG0101105.001","sp|Q13404|UB2V1_HUMAN","Ubiquitin-conjugating enzyme E2 variant 1 OS=Homo sapiens OX=9606 GN=UBE2V1 PE=1 SV=2","UBE2V1",29,6,0,34.69,0.011874770405182,18.8468478288542,0.0857066066175063,0.932481142921999,0.972386702368539,-6.53630724635359
"SJPG0100533.001","sp|Q15819|UB2V2_HUMAN","Ubiquitin-conjugating enzyme E2 variant 2 OS=Homo sapiens OX=9606 GN=UBE2V2 PE=1 SV=4","UBE2V2",28,6,0,35.17,-0.0220778838285192,19.0174831765654,-0.141968160235864,0.888407681388044,0.953283038103911,-6.52975026540981
"SJPG0101000.001","sp|Q9H832|UBE2Z_HUMAN","Ubiquitin-conjugating enzyme E2 Z OS=Homo sapiens OX=9606 GN=UBE2Z PE=1 SV=2","UBE2Z",13,7,0,17.23,-0.133866852737185,17.8183411503461,-0.919785346968864,0.367741008980197,0.624606476727406,-6.11508468704278
"SJPG0104304.001","sp|Q05086|UBE3A_HUMAN","Ubiquitin-protein ligase E3A OS=Homo sapiens OX=9606 GN=UBE3A PE=1 SV=4","UBE3A",30,18,0,26.4,-0.240246284671919,17.8644154430465,-2.98784270375845,0.0068221428476406,0.0757452377472765,-2.72176240407545
"SJPG0105314.001","sp|Q7Z3V4|UBE3B_HUMAN","Ubiquitin-protein ligase E3B OS=Homo sapiens OX=9606 GN=UBE3B PE=1 SV=3","UBE3B",37,21,6,22.57,0.00908334253576015,18.8366449760623,0.0741442557530657,0.941571053834862,0.976593340940021,-6.53725367348576
"SJPG0105239.001","sp|Q15386|UBE3C_HUMAN","Ubiquitin-protein ligase E3C OS=Homo sapiens OX=9606 GN=UBE3C PE=1 SV=3","UBE3C",94,35,19,36.93,0.207612126451362,19.279510272223,1.78448677772827,0.0882556105243323,0.294727756620634,-5.01974068237206
"SJPG0103698.001","sp|Q14139|UBE4A_HUMAN","Ubiquitin conjugation factor E4 A OS=Homo sapiens OX=9606 GN=UBE4A PE=1 SV=2","UBE4A",99,38,0,42.12,0.090881810207307,20.4267033793291,0.861079520909049,0.398556874064123,0.651298800647652,-6.16671809793208
"SJPG0103983.001","sp|O95155|UBE4B_HUMAN","Ubiquitin conjugation factor E4 B OS=Homo sapiens OX=9606 GN=UBE4B PE=1 SV=1","UBE4B",17,11,0,11.21,-0.152483537917842,17.2367595126365,-1.39690752292765,0.176486288227532,0.419862535575994,-5.58360109823071
"SJPG0101634.001","sp|O14562|UBFD1_HUMAN","Ubiquitin domain-containing protein UBFD1 OS=Homo sapiens OX=9606 GN=UBFD1 PE=1 SV=2","UBFD1",22,6,6,21.03,0.0429702975516157,18.3583651644371,0.294761442251688,0.770962009080095,0.896157304258024,-6.49565546920068
"SJPG0102755.001","sp|O95164|UBL3_HUMAN","Ubiquitin-like protein 3 OS=Homo sapiens OX=9606 GN=UBL3 PE=1 SV=1","UBL3",18,4,4,39.31,-0.435677755320256,19.0314317491292,-1.95593295365145,0.0633945822528708,0.251616720168566,-4.73763223956766
"SJPG0101386.001","sp|P11441|UBL4A_HUMAN","Ubiquitin-like protein 4A OS=Homo sapiens OX=9606 GN=UBL4A PE=1 SV=1","UBL4A",20,6,1,37.58,0.0837216078435823,18.2963720342264,0.539732372253406,0.594846854941695,0.795683383563893,-6.39186121726478
"SJPG0103226.001","sp|Q9BZL1|UBL5_HUMAN","Ubiquitin-like protein 5 OS=Homo sapiens OX=9606 GN=UBL5 PE=1 SV=1","UBL5",40,9,2,79.44,-0.352387873667567,20.3955090241324,-1.87161194361434,0.0747264498990615,0.270682595048384,-4.87869720541216
"SJPG0105304.001","sp|Q96S82|UBL7_HUMAN","Ubiquitin-like protein 7 OS=Homo sapiens OX=9606 GN=UBL7 PE=1 SV=2","UBL7",3,3,0,11.84,-0.115446231610093,16.3438809837871,-0.917653886647917,0.368831386228592,0.624727140601264,-6.11701453242454
"SJPG0102764.001","sp|Q8WVY7|UBCP1_HUMAN","Ubiquitin-like domain-containing CTD phosphatase 1 OS=Homo sapiens OX=9606 GN=UBLCP1 PE=1 SV=2","UBLCP1",30,11,11,32.39,0.177964877018557,19.3128397244652,0.998633509159849,0.328917519970573,0.587996019058724,-6.04080787145682
"SJPG0121851.001","sp|Q9NPG3|UBN1_HUMAN","Ubinuclein-1 OS=Homo sapiens OX=9606 GN=UBN1 PE=1 SV=2","UBN1",1,1,0,0.97,0.00514907476415694,15.0954943499445,0.0571819735912598,0.954920593709203,0.981661251481373,-6.53839445687574
"SJPG0121852.001","sp|Q6ZU65|UBN2_HUMAN","Ubinuclein-2 OS=Homo sapiens OX=9606 GN=UBN2 PE=1 SV=2","UBN2",1,1,0,0.59,0.13146365622789,16.5185830746649,0.722400297258634,0.477719236204856,0.716145648333061,-6.27597142101876
"SJPG0121853.001","sp|O94941|RNF37_HUMAN","RING finger protein 37 OS=Homo sapiens OX=9606 GN=UBOX5 PE=1 SV=1","UBOX5",1,1,0,1.66,0.115359570766561,15.5424146117339,0.87843999179786,0.389274859964548,0.643362710049033,-6.15177852178202
"SJPG0104316.001","sp|Q9NZI7|UBIP1_HUMAN","Upstream-binding protein 1 OS=Homo sapiens OX=9606 GN=UBP1 PE=1 SV=1","UBP1",20,8,3,19.07,0.0553347076162538,17.3782985560142,0.531328056093986,0.600558513819048,0.799484383630475,-6.39641094518745
"SJPG0101008.001","sp|Q9UMX0|UBQL1_HUMAN","Ubiquilin-1 OS=Homo sapiens OX=9606 GN=UBQLN1 PE=1 SV=2","UBQLN1",24,5,0,10.53,-0.298528108001353,18.5103713791881,-3.18864585538567,0.00427356599094924,0.0580257658771102,-2.2836842784423
"SJPG0102273.001","sp|Q9UHD9|UBQL2_HUMAN","Ubiquilin-2 OS=Homo sapiens OX=9606 GN=UBQLN2 PE=1 SV=2","UBQLN2",34,9,7,16.67,-0.282731188729759,19.7352032332081,-2.74412656025445,0.0118959077213261,0.100458821895117,-3.23750383370983
"SJPG0101227.001","sp|Q9NRR5|UBQL4_HUMAN","Ubiquilin-4 OS=Homo sapiens OX=9606 GN=UBQLN4 PE=1 SV=2","UBQLN4",13,5,0,9.15,-0.136327141135798,17.9106422050817,-1.60163868127795,0.123613238189655,0.349159361653318,-5.29922644853376
"SJPG0105273.001","sp|Q8IWV7|UBR1_HUMAN","E3 ubiquitin-protein ligase UBR1 OS=Homo sapiens OX=9606 GN=UBR1 PE=1 SV=1","UBR1",107,42,16,27.39,0.16079798997216,19.6875730993146,1.60834702068501,0.122132054731903,0.347224457038316,-5.28938477819019
"SJPG0106848.001","sp|Q8IWV8|UBR2_HUMAN","E3 ubiquitin-protein ligase UBR2 OS=Homo sapiens OX=9606 GN=UBR2 PE=1 SV=1","UBR2",43,29,0,19.37,0.183954654623797,18.5291570364217,2.69915687861099,0.0131597718967845,0.106393809803285,-3.33046607308694
